    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
,,0.008967,0.0491,,,,,,
,,0.00936,0.008888,,,,,,
,,0.090873,0.052895,,,,,,
,,0.008278,0.008469,,,,,,
,,0.009157,0.036663,,,,,,
,,0.008842,0.069236,,,,,,
,,0.007385,0.009114,,,,,,
,,0.008954,0.008399,,,,,,
,,0.018879,0.118223,,,,,,
,,0.006387,0.047802,,,,,,
,,0.006126,0.007037,,,,,,
,,0.006463,0.044222,,,,,,
,,0.007326,0.044019,,,,,,
,,0.007422,0.007077,,,,,,
,,0.008077,0.00737,,,,,,
,,0.00686,0.034158,,,,,,
,,0.009078,0.06292,,,,,,
,,0.008702,0.010336,,,,,,
,,0.007521,0.009152,,,,,,
,,0.007053,0.046496,,,,,,
,,0.007671,0.042141,,,,,,
,,0.006217,0.008683,,,,,,
,,0.007287,0.007232,,,,,,
,,0.00653,0.031089,,,,,,
,,0.010172,0.056701,,,,,,
,,0.007949,0.009194,,,,,,
,,0.007865,0.040195,,,,,,
,,0.007909,0.008729,,,,,,
,,0.007697,0.043133,,,,,,
,,0.006725,0.007996,,,,,,
,,0.007826,0.033621,,,,,,
,,0.006962,0.008835,,,,,,
,,0.006918,0.043747,,,,,,
,,0.006744,0.008437,,,,,,
,,0.006696,0.009416,,,,,,
,,0.006488,0.034499,,,,,,
,,0.00768,0.045356,,,,,,
,,0.005622,0.007836,,,,,,
,,0.007056,0.03521,,,,,,
,,0.008847,0.074549,,,,,,
,,0.006696,0.008093,,,,,,
,,0.007071,0.033588,,,,,,
,,0.006143,0.007572,,,,,,
,,0.009394,0.05758,,,,,,
,,0.009385,0.007489,,,,,,
,,0.007822,0.007367,,,,,,
,,0.008413,0.047548,,,,,,
,,0.005709,0.033547,,,,,,
,,0.00531,0.005435,,,,,,
,,0.005943,0.025917,,,,,,
,,0.006849,0.006702,,,,,,
,,0.009287,0.045417,,,,,,
,,0.008381,0.006827,,,,,,
,,0.007612,0.00833,,,,,,
,,0.008176,0.038749,,,,,,
,,0.008591,0.047171,,,,,,
,,0.007694,0.007981,,,,,,
,,0.00663,0.036848,,,,,,
,,0.006736,0.007794,,,,,,
,,0.006781,0.041057,,,,,,
,,0.007694,0.0072,,,,,,
,,0.006379,0.007749,,,,,,
,,0.007298,0.028123,,,,,,
,,0.008193,0.059156,,,,,,
,,0.007488,0.009114,,,,,,
,,0.008073,0.007981,,,,,,
,,0.008385,0.046428,,,,,,
,,0.007209,0.037328,,,,,,
,,0.005724,0.006715,,,,,,
,,0.007025,0.025466,,,,,,
,,0.006618,0.007852,,,,,,
,,0.01567,0.05102,,,,,,
,,0.007872,0.008286,,,,,,
,,0.009515,0.042844,,,,,,
,,0.007402,0.007266,,,,,,
,,0.008338,0.044027,,,,,,
,,0.008438,0.008975,,,,,,
,,0.0063,0.007454,,,,,,
,,0.007396,0.035137,,,,,,
,,0.007565,0.040895,,,,,,
,,0.007977,0.007432,,,,,,
,,0.005894,0.008211,,,,,,
,,0.007695,0.030076,,,,,,
,,0.008992,0.062774,,,,,,
,,0.008368,0.011114,,,,,,
,,0.007653,0.008466,,,,,,
,,0.008505,0.046009,,,,,,
,,0.007127,0.037876,,,,,,
,,0.005367,0.008354,,,,,,
,,0.006181,0.00686,,,,,,
,,0.012663,0.247905,,,,,,
,,0.009117,0.053063,,,,,,
,,0.017122,0.008575,,,,,,
,,0.007116,0.009463,,,,,,
,,0.009119,0.036527,,,,,,
,,0.005792,0.038382,,,,,,
,,0.005549,0.006807,,,,,,
,,0.005528,0.027858,,,,,,
,,0.007275,0.006411,,,,,,
,,0.008729,0.047362,,,,,,
,,0.007743,0.008002,,,,,,
,,0.007867,0.008327,,,,,,
,,0.00848,0.035706,,,,,,
,,0.008324,0.046149,,,,,,
,,0.007208,0.007804,,,,,,
,,0.007632,0.041123,,,,,,
,,0.006182,0.00829,,,,,,
,,0.008079,0.039766,,,,,,
,,0.006061,0.007266,,,,,,
,,0.006479,0.01418,,,,,,
,,0.006669,0.029077,,,,,,
,,0.008883,0.058199,,,,,,
,,0.008063,0.008124,,,,,,
,,0.008149,0.007675,,,,,,
,,0.009269,0.047521,,,,,,
,,0.006103,0.042529,,,,,,
,,0.007666,0.007384,,,,,,
,,0.00709,0.006785,,,,,,
,,0.007338,0.029626,,,,,,
,,0.00887,0.042943,,,,,,
,,0.006232,0.008081,,,,,,
,,0.006762,0.007466,,,,,,
,,0.00744,0.031162,,,,,,
,,0.008981,0.051865,,,,,,
,,0.007966,0.009981,,,,,,
,,0.007025,0.008566,,,,,,
,,0.007418,0.043806,,,,,,
,,0.008795,0.042194,,,,,,
,,0.007582,0.008893,,,,,,
,,0.007269,0.032667,,,,,,
,,0.008843,0.044173,,,,,,
,,0.007413,0.009367,,,,,,
,,0.005648,0.008532,,,,,,
,,0.007387,0.033337,,,,,,
,,0.006379,0.033101,,,,,,
,,0.004729,0.005029,,,,,,
,,0.005498,0.034315,,,,,,
,,0.005087,0.006208,,,,,,
,,0.009801,0.063771,,,,,,
,,0.007874,0.009408,,,,,,
,,0.010172,0.048266,,,,,,
,,0.013215,0.009694,,,,,,
,,0.008001,0.051036,,,,,,
,,0.006788,0.006725,,,,,,
,,0.007041,0.008089,,,,,,
,,0.008512,0.036834,,,,,,
,,0.009034,0.042398,,,,,,
,,0.005607,0.009027,,,,,,
,,0.006669,0.02877,,,,,,
,,0.00779,0.05097,,,,,,
,,0.006658,0.008818,,,,,,
,,0.008665,0.035909,,,,,,
,,0.0068,0.008725,,,,,,
,,0.007623,0.041259,,,,,,
,,0.007215,0.007475,,,,,,
,,0.006753,0.008045,,,,,,
,,0.007005,0.038729,,,,,,
,,0.006824,0.040066,,,,,,
,,0.006391,0.007797,,,,,,
,,0.007342,0.030971,,,,,,
,,0.007597,0.008172,,,,,,
,,0.007021,0.041963,,,,,,
,,0.00708,0.007036,,,,,,
,,0.005672,0.006896,,,,,,
,,0.005686,0.029068,,,,,,
,,0.007161,0.041,,,,,,
,,0.006817,0.008508,,,,,,
,,0.00705,0.029958,,,,,,
,,0.007418,0.009156,,,,,,
,,0.007712,0.042736,,,,,,
,,0.007406,0.007551,,,,,,
,,0.006479,0.007629,,,,,,
,,0.007584,0.032009,,,,,,
,,0.005944,0.031407,,,,,,
,,0.006798,0.005413,,,,,,
,,0.005853,0.023362,,,,,,
,,0.005731,0.0059,,,,,,
,,0.01109,0.056108,,,,,,
,,0.009313,0.009194,,,,,,
,,0.00735,0.009494,,,,,,
,,0.009605,0.042836,,,,,,
,,0.005605,0.03027,,,,,,
,,0.005742,0.006524,,,,,,
,,0.006593,0.025585,,,,,,
,,0.006427,0.005936,,,,,,
,,0.00727,0.04674,,,,,,
,,0.006695,0.008185,,,,,,
,,0.005969,0.007767,,,,,,
,,0.007662,0.032539,,,,,,
,,0.007933,0.041479,,,,,,
,,0.005982,0.00809,,,,,,
,,0.006252,0.007708,,,,,,
,,0.007003,0.031979,,,,,,
,,0.00783,0.033808,,,,,,
,,0.005525,0.007129,,,,,,
,,0.006836,0.026889,,,,,,
,,0.007307,0.007432,,,,,,
,,0.008506,0.046508,,,,,,
,,0.007658,0.007873,,,,,,
,,0.007746,0.008577,,,,,,
,,0.007251,0.037151,,,,,,
,,0.007203,0.039,,,,,,
,,0.007602,0.007965,,,,,,
,,0.006898,0.008337,,,,,,
,,0.006834,0.039276,,,,,,
,,0.008294,0.042364,,,,,,
,,0.009645,0.008528,,,,,,
,,0.007911,0.032399,,,,,,
,,0.010465,0.016656,,,,,,
,,0.006614,0.044722,,,,,,
,,0.007504,0.00819,,,,,,
,,0.006414,0.007457,,,,,,
,,0.00644,0.038891,,,,,,
,,0.005682,0.037945,,,,,,
,,0.006549,0.007204,,,,,,
,,0.006095,0.027591,,,,,,
,,0.005995,0.009001,,,,,,
,,0.009336,0.054947,,,,,,
,,0.009415,0.008697,,,,,,
,,0.009706,0.043541,,,,,,
,,0.008546,0.008208,,,,,,
,,0.005096,0.027669,,,,,,
,,0.005978,0.006803,,,,,,
,,0.005191,0.005971,,,,,,
,,0.005091,0.030165,,,,,,
,,0.009021,0.047663,,,,,,
,,0.007245,0.007311,,,,,,
,,0.006723,0.00757,,,,,,
,,0.007887,0.0327,,,,,,
,,0.006617,0.043181,,,,,,
,,0.0069,0.008377,,,,,,
,,0.079716,0.00783,,,,,,
,,0.007313,0.032417,,,,,,
,,0.006334,0.0356,,,,,,
,,0.007237,0.007994,,,,,,
,,0.007974,0.034752,,,,,,
,,0.008956,0.006284,,,,,,
,,0.008194,0.044198,,,,,,
,,0.007031,0.007752,,,,,,
,,0.007983,0.008233,,,,,,
,,0.007088,0.035174,,,,,,
,,0.007257,0.039887,,,,,,
,,0.007454,0.007703,,,,,,
,,0.006095,0.007497,,,,,,
,,0.007924,0.029281,,,,,,
,,0.008109,0.038942,,,,,,
,,0.006538,0.008461,,,,,,
,,0.007905,0.026728,,,,,,
,,0.007027,0.008247,,,,,,
,,0.008884,0.040588,,,,,,
,,0.009088,0.00796,,,,,,
,,0.008826,0.030422,,,,,,
,,0.006164,0.007406,,,,,,
,,0.00722,0.037019,,,,,,
,,0.007955,0.007417,,,,,,
,,0.006124,0.030164,,,,,,
,,0.006132,0.007951,,,,,,
,,0.010499,0.051265,,,,,,
,,0.009177,0.007526,,,,,,
,,0.008978,0.037967,,,,,,
,,0.008266,0.007619,,,,,,
,,0.004921,0.030223,,,,,,
,,0.004335,0.005764,,,,,,
,,0.004991,0.005805,,,,,,
,,0.006786,0.02078,,,,,,
,,0.009865,0.050209,,,,,,
,,0.00718,0.009279,,,,,,
,,0.007491,0.006927,,,,,,
,,0.008463,0.037614,,,,,,
,,0.005607,0.033697,,,,,,
,,0.006078,0.005643,,,,,,
,,0.006146,0.026166,,,,,,
,,0.007545,0.042036,,,,,,
,,0.006437,0.007231,,,,,,
,,0.007369,0.030393,,,,,,
,,0.007168,0.041315,,,,,,
,,0.007257,0.007519,,,,,,
,,0.007861,0.03313,,,,,,
,,0.007831,0.008194,,,,,,
,,0.008172,0.038219,,,,,,
,,0.006436,0.007279,,,,,,
,,0.00648,0.034903,,,,,,
,,0.006971,0.007621,,,,,,
,,0.007364,0.041783,,,,,,
,,0.006117,0.0072,,,,,,
,,0.006984,0.03096,,,,,,
,,0.006754,0.006885,,,,,,
,,0.006427,0.042368,,,,,,
,,0.007763,0.008781,,,,,,
,,0.007507,0.008237,,,,,,
,,0.00833,0.031642,,,,,,
,,0.007182,0.039591,,,,,,
,,0.005803,0.008389,,,,,,
,,0.006561,0.035729,,,,,,
,,0.006608,0.008399,,,,,,
,,0.008468,0.046062,,,,,,
,,0.007288,0.008737,,,,,,
,,0.007306,0.00787,,,,,,
,,0.008998,0.035586,,,,,,
,,0.006177,0.034182,,,,,,
,,0.005132,0.006894,,,,,,
,,0.005559,0.005084,,,,,,
,,0.006027,0.021721,,,,,,
,,0.010076,0.05057,,,,,,
,,0.007775,0.008363,,,,,,
,,0.009206,0.007512,,,,,,
,,0.009353,0.039446,,,,,,
,,0.006313,0.030172,,,,,,
,,0.004523,0.005056,,,,,,
,,0.005836,0.020715,,,,,,
,,0.004703,0.006112,,,,,,
,,0.008317,0.049438,,,,,,
,,0.006989,0.007935,,,,,,
,,0.009424,0.049191,,,,,,
,,0.007951,0.007234,,,,,,
,,0.007998,0.044736,,,,,,
,,0.005936,0.006842,,,,,,
,,0.006744,0.037659,,,,,,
,,0.007275,0.006445,,,,,,
,,0.007669,0.039651,,,,,,
,,0.006893,0.00693,,,,,,
,,0.006546,0.007636,,,,,,
,,0.005828,0.028685,,,,,,
,,0.009069,0.043331,,,,,,
,,0.007763,0.008127,,,,,,
,,0.007873,0.033805,,,,,,
,,0.007442,0.007703,,,,,,
,,0.007262,0.043418,,,,,,
,,0.007581,0.009153,,,,,,
,,0.00794,0.008581,,,,,,
,,0.007043,0.032893,,,,,,
,,0.009171,0.040092,,,,,,
,,0.007448,0.008124,,,,,,
,,0.008666,0.007713,,,,,,
,,0.008254,0.030014,,,,,,
,,0.007897,0.039783,,,,,,
,,0.006196,0.007758,,,,,,
,,0.00858,0.007821,,,,,,
,,0.00773,0.031865,,,,,,
,,0.005828,0.032658,,,,,,
,,0.00594,0.007969,,,,,,
,,0.006338,0.008775,,,,,,
,,0.006527,0.022266,,,,,,
,,0.008707,0.049031,,,,,,
,,0.008451,0.007144,,,,,,
,,0.007215,0.008065,,,,,,
,,0.009096,0.038012,,,,,,
,,0.006355,0.029563,,,,,,
,,0.005816,0.005744,,,,,,
,,0.005559,0.021356,,,,,,
,,0.009672,0.04732,,,,,,
,,0.008276,0.007738,,,,,,
,,0.010333,0.040628,,,,,,
,,0.00783,0.007377,,,,,,
,,0.00733,0.03599,,,,,,
,,0.006639,0.008315,,,,,,
,,0.005631,0.00688,,,,,,
,,0.006654,0.027432,,,,,,
,,0.00765,0.042691,,,,,,
,,0.007639,0.00797,,,,,,
,,0.007458,0.007685,,,,,,
,,0.006961,0.03369,,,,,,
,,0.015969,0.151426,,,,,,
,,0.009315,0.007434,,,,,,
,,0.008161,0.007188,,,,,,
,,0.008527,0.044279,,,,,,
,,0.007917,0.036982,,,,,,
,,0.0068,0.007882,,,,,,
,,0.006845,0.007069,,,,,,
,,0.006649,0.033119,,,,,,
,,0.008822,0.046192,,,,,,
,,0.009498,0.008396,,,,,,
,,0.006772,0.035091,,,,,,
,,0.006793,0.00667,,,,,,
,,0.008333,0.046049,,,,,,
,,0.00673,0.007406,,,,,,
,,0.006252,0.007351,,,,,,
,,0.008448,0.031851,,,,,,
,,0.007176,0.033969,,,,,,
,,0.006901,0.006838,,,,,,
,,0.005689,0.006786,,,,,,
,,0.006363,0.024938,,,,,,
,,0.007865,0.04853,,,,,,
,,0.007965,0.008208,,,,,,
,,0.008806,0.041359,,,,,,
,,0.008049,0.008267,,,,,,
,,0.006613,0.031535,,,,,,
,,0.005977,0.005737,,,,,,
,,0.005476,0.021125,,,,,,
,,0.010099,0.05414,,,,,,
,,0.008984,0.009023,,,,,,
,,0.00797,0.037599,,,,,,
,,0.008393,0.008753,,,,,,
,,0.004994,0.031095,,,,,,
,,0.006434,0.005934,,,,,,
,,0.00711,0.007639,,,,,,
,,0.006308,0.023241,,,,,,
,,0.007609,0.045845,,,,,,
,,0.008994,0.007462,,,,,,
,,0.00838,0.007595,,,,,,
,,0.007072,0.035743,,,,,,
,,0.008569,0.040889,,,,,,
,,0.006928,0.008678,,,,,,
,,0.006469,0.007021,,,,,,
,,0.007409,0.030362,,,,,,
,,0.008291,0.038793,,,,,,
,,0.006958,0.007574,,,,,,
,,0.008078,0.032193,,,,,,
,,0.007659,0.008096,,,,,,
,,0.007836,0.042896,,,,,,
,,0.008172,0.010436,,,,,,
,,0.007321,0.008104,,,,,,
,,0.007891,0.034427,,,,,,
,,0.008338,0.042251,,,,,,
,,0.007553,0.008156,,,,,,
,,0.006517,0.035402,,,,,,
,,0.007337,0.008143,,,,,,
,,0.006758,0.039682,,,,,,
,,0.009048,0.008697,,,,,,
,,0.00652,0.027989,,,,,,
,,0.00795,0.00739,,,,,,
,,0.007473,0.041071,,,,,,
,,0.006404,0.008071,,,,,,
,,0.00687,0.031458,,,,,,
,,0.007037,0.007722,,,,,,
,,0.006494,0.035319,,,,,,
,,0.005458,0.006615,,,,,,
,,0.006287,0.007084,,,,,,
,,0.006419,0.027279,,,,,,
,,0.008921,0.055343,,,,,,
,,0.009535,0.01,,,,,,
,,0.008046,0.007815,,,,,,
,,0.008521,0.041325,,,,,,
,,0.006096,0.032938,,,,,,
,,0.004689,0.005189,,,,,,
,,0.005902,0.021657,,,,,,
,,0.006294,0.005343,,,,,,
,,0.014105,0.050357,,,,,,
,,0.007294,0.008628,,,,,,
,,0.009142,0.008045,,,,,,
,,0.007911,0.039392,,,,,,
,,0.008324,0.037841,,,,,,
,,0.007771,0.007032,,,,,,
,,0.006899,0.02821,,,,,,
,,0.007249,0.007373,,,,,,
,,0.008522,0.040926,,,,,,
,,0.007023,0.007306,,,,,,
,,0.007564,0.007496,,,,,,
,,0.008347,0.030283,,,,,,
,,0.008247,0.044186,,,,,,
,,0.007201,0.008062,,,,,,
,,0.007995,0.007553,,,,,,
,,0.006747,0.032055,,,,,,
,,0.009321,0.038568,,,,,,
,,0.00615,0.007523,,,,,,
,,0.014816,0.030646,,,,,,
,,0.00601,0.008474,,,,,,
,,0.007789,0.043028,,,,,,
,,0.006527,0.007662,,,,,,
,,0.007197,0.007778,,,,,,
,,0.008385,0.034509,,,,,,
,,0.008727,0.047257,,,,,,
,,0.006484,0.007946,,,,,,
,,0.006585,0.009087,,,,,,
,,0.00883,0.038092,,,,,,
,,0.005625,0.03365,,,,,,
,,0.006305,0.006624,,,,,,
,,0.007221,0.025257,,,,,,
,,0.006446,0.007586,,,,,,
,,0.009345,0.051835,,,,,,
,,0.008153,0.008179,,,,,,
,,0.008518,0.040858,,,,,,
,,0.008119,0.010434,,,,,,
,,0.005581,0.029982,,,,,,
,,0.00526,0.005579,,,,,,
,,0.005981,0.021006,,,,,,
,,0.008876,0.054551,,,,,,
,,0.008363,0.009107,,,,,,
,,0.008725,0.043304,,,,,,
,,0.00732,0.007697,,,,,,
,,0.006775,0.031328,,,,,,
,,0.005254,0.007224,,,,,,
,,0.006198,0.031974,,,,,,
,,0.006353,0.006362,,,,,,
,,0.00991,0.049293,,,,,,
,,0.006876,0.007516,,,,,,
,,0.007113,0.007235,,,,,,
,,0.007559,0.037119,,,,,,
,,0.007899,0.044093,,,,,,
,,0.007476,0.008083,,,,,,
,,0.00635,0.031404,,,,,,
,,0.006681,0.010202,,,,,,
,,0.006951,0.044204,,,,,,
,,0.007206,0.006556,,,,,,
,,0.006954,0.032145,,,,,,
,,0.006381,0.007089,,,,,,
,,0.007683,0.04448,,,,,,
,,0.007891,0.008102,,,,,,
,,0.008552,0.031398,,,,,,
,,0.00809,0.043026,,,,,,
,,0.005624,0.007923,,,,,,
,,0.006948,0.007801,,,,,,
,,0.00671,0.030208,,,,,,
,,0.007621,0.044948,,,,,,
,,0.007099,0.007109,,,,,,
,,0.009047,0.008109,,,,,,
,,0.007027,0.028657,,,,,,
,,0.008557,0.042706,,,,,,
,,0.008222,0.008185,,,,,,
,,0.00692,0.008005,,,,,,
,,0.008452,0.036163,,,,,,
,,0.00629,0.038379,,,,,,
,,0.006091,0.006663,,,,,,
,,0.007219,0.028087,,,,,,
,,0.006367,0.006369,,,,,,
,,0.009898,0.059024,,,,,,
,,0.00805,0.007939,,,,,,
,,0.008933,0.04135,,,,,,
,,0.008026,0.008583,,,,,,
,,0.005054,0.028266,,,,,,
,,0.004793,0.004749,,,,,,
,,0.004893,0.019154,,,,,,
,,0.005248,0.006169,,,,,,
,,0.009264,0.052358,,,,,,
,,0.007564,0.007515,,,,,,
,,0.009903,0.04672,,,,,,
,,0.007397,0.008209,,,,,,
,,0.007522,0.043727,,,,,,
,,0.007355,0.007265,,,,,,
,,0.006504,0.034265,,,,,,
,,0.008161,0.047727,,,,,,
,,0.006337,0.006886,,,,,,
,,0.006915,0.036348,,,,,,
,,0.007543,0.008538,,,,,,
,,0.006871,0.045544,,,,,,
,,0.00606,0.007388,,,,,,
,,0.215951,0.035046,,,,,,
,,0.007319,0.014269,,,,,,
,,0.007133,0.045445,,,,,,
,,0.007162,0.007217,,,,,,
,,0.007789,0.03377,,,,,,
,,0.007977,0.039736,,,,,,
,,0.006538,0.008294,,,,,,
,,0.007286,0.034693,,,,,,
,,0.007336,0.045687,,,,,,
,,0.006408,0.008174,,,,,,
,,0.007338,0.043039,,,,,,
,,0.008006,0.007205,,,,,,
,,0.008313,0.041957,,,,,,
,,0.007804,0.0067,,,,,,
,,0.006196,0.031651,,,,,,
,,0.006457,0.006704,,,,,,
,,0.009006,0.057133,,,,,,
,,0.009123,0.008618,,,,,,
,,0.008267,0.046159,,,,,,
,,0.005263,0.031341,,,,,,
,,0.005917,0.006932,,,,,,
,,0.006854,0.031268,,,,,,
,,0.007323,0.006012,,,,,,
,,0.008195,0.058799,,,,,,
,,0.00835,0.007896,,,,,,
,,0.007826,0.009264,,,,,,
,,0.010029,0.048225,,,,,,
,,0.014961,0.127632,,,,,,
,,0.00661,0.007536,,,,,,
,,0.00967,0.034285,,,,,,
,,0.007477,0.007081,,,,,,
,,0.00735,0.060815,,,,,,
,,0.008484,0.007781,,,,,,
,,0.007095,0.043977,,,,,,
,,0.00794,0.049644,,,,,,
,,0.006481,0.008265,,,,,,
,,0.008091,0.039535,,,,,,
,,0.006055,0.009045,,,,,,
,,0.00727,0.059547,,,,,,
,,0.006956,0.008171,,,,,,
,,0.007116,0.046116,,,,,,
,,0.007664,0.050637,,,,,,
,,0.006166,0.008282,,,,,,
,,0.008373,0.033585,,,,,,
,,0.007987,0.048791,,,,,,
,,0.008771,0.008617,,,,,,
,,0.009654,0.036903,,,,,,
,,0.008124,0.045216,,,,,,
,,0.007528,0.007263,,,,,,
,,0.007536,0.035164,,,,,,
,,0.009419,0.009299,,,,,,
,,0.008833,0.052328,,,,,,
,,0.009635,0.008252,,,,,,
,,0.009361,0.037264,,,,,,
,,0.008361,0.008135,,,,,,
,,0.007769,0.040267,,,,,,
,,0.007465,0.007431,,,,,,
,,0.005739,0.030591,,,,,,
,,0.00617,0.007319,,,,,,
,,0.00922,0.058949,,,,,,
,,0.009192,0.007702,,,,,,
,,0.008379,0.04794,,,,,,
,,0.0081,0.016743,,,,,,
,,0.010285,0.037261,,,,,,
,,0.006531,0.006196,,,,,,
,,0.006761,0.025097,,,,,,
,,0.010353,0.072976,,,,,,
,,0.008027,0.013492,,,,,,
,,0.007669,0.008819,,,,,,
,,0.008691,0.060298,,,,,,
,,0.008821,0.045547,,,,,,
,,0.006049,0.010655,,,,,,
,,0.00633,0.037318,,,,,,
,,0.008001,0.059324,,,,,,
,,0.007335,0.007153,,,,,,
,,0.007168,0.052132,,,,,,
,,0.008938,0.009913,,,,,,
,,0.006368,0.043221,,,,,,
,,0.006446,0.006741,,,,,,
,,0.006099,0.034512,,,,,,
,,0.008396,0.007606,,,,,,
,,0.007465,0.049868,,,,,,
,,0.007481,0.00832,,,,,,
,,0.007184,0.008565,,,,,,
,,0.006765,0.037222,,,,,,
,,0.007194,0.045501,,,,,,
,,0.00555,0.007723,,,,,,
,,0.007753,0.035293,,,,,,
,,0.006487,0.007189,,,,,,
,,0.009416,0.045631,,,,,,
,,0.008532,0.008207,,,,,,
,,0.011239,0.014091,,,,,,
,,0.007742,0.038416,,,,,,
,,0.007474,0.042554,,,,,,
,,0.00613,0.00754,,,,,,
,,0.00861,0.032684,,,,,,
,,0.008423,0.006454,,,,,,
,,0.009322,0.055433,,,,,,
,,0.007544,0.008158,,,,,,
,,0.009289,0.043992,,,,,,
,,0.008407,0.008583,,,,,,
,,0.00649,0.033118,,,,,,
,,0.006557,0.005569,,,,,,
,,0.006254,0.024653,,,,,,
,,0.004754,0.006234,,,,,,
,,0.008887,0.0644,,,,,,
,,0.007351,0.008565,,,,,,
,,0.013638,0.010853,,,,,,
,,0.008881,0.050867,,,,,,
,,0.006938,0.036759,,,,,,
,,0.007296,0.007114,,,,,,
,,0.006951,0.0264,,,,,,
,,0.006513,0.006826,,,,,,
,,0.008114,0.064535,,,,,,
,,0.008157,0.00815,,,,,,
,,0.010116,0.007728,,,,,,
,,0.010179,0.057369,,,,,,
,,0.007467,0.038655,,,,,,
,,0.005912,0.007111,,,,,,
,,0.007361,0.02937,,,,,,
,,0.011568,0.006492,,,,,,
,,0.00839,0.058742,,,,,,
,,0.008244,0.008441,,,,,,
,,0.009478,0.044915,,,,,,
,,0.007847,0.00987,,,,,,
,,0.008475,0.041673,,,,,,
,,0.005932,0.007258,,,,,,
,,0.008502,0.029339,,,,,,
,,0.006043,0.007626,,,,,,
,,0.008369,0.037751,,,,,,
,,0.005824,0.007446,,,,,,
,,0.006071,0.027704,,,,,,
,,0.005645,0.007,,,,,,
,,0.008313,0.042433,,,,,,
,,0.006565,0.008372,,,,,,
,,0.007042,0.03171,,,,,,
,,0.008551,0.008406,,,,,,
,,0.008293,0.047917,,,,,,
,,0.007593,0.00874,,,,,,
,,0.006546,0.008162,,,,,,
,,0.007927,0.041469,,,,,,
,,0.00648,0.032697,,,,,,
,,0.00522,0.005869,,,,,,
,,0.006272,0.028853,,,,,,
,,0.006868,0.006929,,,,,,
,,0.010367,0.063877,,,,,,
,,0.009213,0.00829,,,,,,
,,0.009416,0.055838,,,,,,
,,0.00777,0.008855,,,,,,
,,0.007356,0.032068,,,,,,
,,0.005886,0.005917,,,,,,
,,0.006312,0.023161,,,,,,
,,0.009957,0.078747,,,,,,
,,0.010067,0.015353,,,,,,
,,0.007593,0.008415,,,,,,
,,0.009202,0.061283,,,,,,
,,0.006952,0.047261,,,,,,
,,0.006579,0.008267,,,,,,
,,0.008174,0.029567,,,,,,
,,0.006136,0.007336,,,,,,
,,0.008328,0.065078,,,,,,
,,0.006549,0.009021,,,,,,
,,0.008627,0.008425,,,,,,
,,0.007008,0.049614,,,,,,
,,0.008047,0.039921,,,,,,
,,0.010378,0.007591,,,,,,
,,0.008177,0.032697,,,,,,
,,0.007403,0.007263,,,,,,
,,0.008208,0.050402,,,,,,
,,0.005621,0.007654,,,,,,
,,0.007468,0.04104,,,,,,
,,0.007418,0.007347,,,,,,
,,0.007966,0.053109,,,,,,
,,0.007065,0.007196,,,,,,
,,0.008163,0.041199,,,,,,
,,0.006894,0.007185,,,,,,
,,0.006701,0.046095,,,,,,
,,0.007228,0.007752,,,,,,
,,0.007616,0.03174,,,,,,
,,0.006834,0.007827,,,,,,
,,0.00731,0.046414,,,,,,
,,0.006356,0.008654,,,,,,
,,0.007018,0.040208,,,,,,
,,0.007146,0.008475,,,,,,
,,0.010281,0.064708,,,,,,
,,0.008107,0.008808,,,,,,
,,0.009447,0.049446,,,,,,
,,0.008895,0.009741,,,,,,
,,0.006922,0.039416,,,,,,
,,0.005313,0.007015,,,,,,
,,0.006367,0.006345,,,,,,
,,0.005873,0.024084,,,,,,
,,0.012737,0.082663,,,,,,
,,0.009259,0.017177,,,,,,
,,0.009452,0.068639,,,,,,
,,0.008601,0.008073,,,,,,
,,0.008239,0.039539,,,,,,
,,0.008886,0.00712,,,,,,
,,0.007754,0.032433,,,,,,
,,0.007717,0.00891,,,,,,
,,0.008845,0.062476,,,,,,
,,0.011961,0.007846,,,,,,
,,0.009148,0.052676,,,,,,
,,0.007854,0.008573,,,,,,
,,0.007948,0.047205,,,,,,
,,0.00871,0.007066,,,,,,
,,0.006564,0.033421,,,,,,
,,0.006689,0.007433,,,,,,
,,0.008908,0.068615,,,,,,
,,0.007463,0.008186,,,,,,
,,0.009045,0.053024,,,,,,
,,0.007293,0.00807,,,,,,
,,0.007395,0.055526,,,,,,
,,0.007545,0.007882,,,,,,
,,0.007748,0.043378,,,,,,
,,0.007522,0.008371,,,,,,
,,0.006056,0.039015,,,,,,
,,0.006908,0.007033,,,,,,
,,0.006458,0.028874,,,,,,
,,0.008953,0.007201,,,,,,
,,0.008112,0.06182,,,,,,
,,0.007115,0.008719,,,,,,
,,0.008149,0.048615,,,,,,
,,0.00816,0.008121,,,,,,
,,0.009968,0.059208,,,,,,
,,0.008727,0.007406,,,,,,
,,0.008872,0.042733,,,,,,
,,0.007301,0.008561,,,,,,
,,0.008564,0.047219,,,,,,
,,0.00636,0.008444,,,,,,
,,0.01229,0.034822,,,,,,
,,0.006568,0.00737,,,,,,
,,0.010179,0.072231,,,,,,
,,0.008229,0.007858,,,,,,
,,0.008696,0.059472,,,,,,
,,0.009656,0.007806,,,,,,
